,title,view_count,like_count,comment_count,published,duration,video_id
0,"Barstool Pizza Review - No Name Pub (Big Pine Key, FL)",182246,4929,574,2023-1-20,175.0,8TidCfOIruk
1,"Barstool Pizza Review - Coast To Coast Pizza Company (Marathon, FL)",194036,5743,549,2023-1-19,185.0,5PRP9O2dPRE
2,"Barstool Pizza Review - Enrico’s Pizza (Tavernier, FL)",210309,4961,665,2023-1-18,214.0,uN8O_p9KYiQ
3,"Barstool Pizza Review - The Pizza Slice (Key Largo, FL)",187891,5707,948,2023-1-17,131.0,f-Te38Zi6tY
4,"Barstool Pizza Review - Pedroso's Pizza The Trailer (Austin, TX)",228351,5639,610,2023-1-16,252.0,5vvOeVX3Euc
5,"Barstool Pizza Review - Sammataro (Austin, TX) Bonus Taco Review",284267,8284,1213,2023-1-13,383.0,bz3CQmHYD-w
6,"Barstool Pizza Review - Via 313 Pizza (Austin, TX)",247659,5847,704,2023-1-12,178.0,-YuPXpb5OJo
7,"Barstool Pizza Review - Squared Up Pizza (Tucson, AZ)",204149,8070,1374,2023-1-11,631.0,ypOdvDoelNg
8,"Barstool Pizza Review - Via Della Slice Shop (Phoenix, AZ)",260164,6858,742,2023-1-10,201.0,e7LMVRsBVes
9,"Barstool Pizza Review - Frank Pepe Pizzeria Napoletana (Plantation, FL)",244267,6089,954,2023-1-9,227.0,pNoAnz4Pz48
10,Dave Portnoy Reviews Pizza With Wild Montauk Crew,148655,4200,85,2023-1-6,58.0,Ls0vSI6vokk
11,"Barstool Pizza Review - Goodfella's Pizza (Jupiter, FL)",286282,6525,672,2023-1-6,257.0,-xSUtMNgM5Q
12,"Barstool Pizza Review - Vinny's Pizza (Jupiter, FL)",203090,5256,488,2023-1-5,147.0,bok-uHa1ob4
13,"Barstool Pizza Review - Blue Springs Pizza (Orange City, FL)",200447,5790,1180,2023-1-4,227.0,U8Vfs93oqlA
14,"Barstool Pizza Review - The Drexel (Miami Beach, FL)",185881,4739,514,2023-1-3,119.0,TWYc6ZYJEjQ
15,"Barstool Pizza Review - Toppers Pizza (Camarillo, CA)",213051,5237,836,2023-1-2,155.0,qDyN9FTASUs
16,"Barstool Pizza Review - Tony's Pizza Bro's (Camarillo, CA)",190489,4839,1130,2022-12-29,173.0,haBWtiDzueQ
17,"Barstool Pizza Review - Hotline Pizza (Providence, RI)",300826,7669,1478,2022-12-28,274.0,CE4J_KHG24w
18,"Barstool Pizza Review - Jeff's Pizza (East Providence, RI)",297288,8423,706,2022-12-27,260.0,WUVs7CD4yDA
19,"Barstool Pizza Review - Pizza Marvin (Providence, RI)",237279,6626,631,2022-12-26,233.0,DTGJqPY50Pc
20,"Barstool Pizza Review - Pizza J (Providence, RI) presented by Rhoback",211620,4886,639,2022-12-23,201.0,TlC6AhImBM0
21,"Barstool Pizza Review - Nellie's Place (Waldwick, NJ) Bonus Wing Review",258412,7188,872,2022-12-22,381.0,y6zqjELyeCI
22,"Barstool Pizza Review - Nanuet Restaurant (Nanuet, NY)",155580,4002,519,2022-12-21,187.0,_5EAX6Ry0Us
23,"Barstool Pizza Review - Nanuet Hotel & Restaurant (Nanuet, NY)",185706,5179,1473,2022-12-20,395.0,C3jL4bFVPHQ
24,"Barstool Pizza Review - Casaletto Pizzeria (Sleepy Hollow, NY) presented by Curve",193615,4925,430,2022-12-19,158.0,ydy8KYZf4O8
25,"Barstool Pizza Review - Beekman Ale House (Sleepy Hollow, NY)",226777,6126,808,2022-12-16,268.0,FFUb5J7wpHI
26,"Barstool Pizza Review - Norcina (New City, NY) presented by Rhoback",270303,6409,927,2022-12-15,253.0,pXRNk9HQrIA
27,"Barstool Pizza Review - The Mountain House (Sparkill, NY)",265876,7916,1288,2022-12-14,293.0,vKL5U1tha20
28,"Barstool Pizza Review - Vinny's Pizza (DeKalb, IL)",220519,5100,630,2022-12-11,150.0,3ocOzuUqmW8
29,"Barstool Pizza Review - Doughbrik's Pizza (West Hollywood, CA)",762185,19702,2245,2022-12-12,288.0,U3SO4glttbc
30,"Barstool Pizza Review - Lord Stanley's Annex (DeKalb, IL)",277622,7120,873,2022-12-8,304.0,c7B3zCs54fo
31,"Barstool Pizza Review - Pizza Pro's (DeKalb, IL)",209849,5354,691,2022-12-7,166.0,F74FOMmXE2U
32,"Barstool Pizza Review - The Stubborn Brother Pizza Bar (Toledo, OH)",347133,11171,1325,2022-12-6,297.0,zrN7UIJQnMA
33,"Barstool Pizza Review - Inky's Italian Foods (Toledo, OH)",296024,7127,872,2022-12-5,311.0,X4gWjisOimg
34,"Barstool Pizza Review - Home Slice Pizza (Toledo, OH)",320532,7141,1097,2022-12-2,193.0,u8OF_43ROZg
35,"Barstool Pizza Review - The Village Idiot (Maumee, OH)",250636,6420,884,2022-12-1,182.0,psl5SougKcA
36,"Barstool Pizza Review - Pete's Pizza (Columbus, NJ)",334532,9252,1007,2022-11-30,359.0,869YE5Xydzo
37,"Barstool Pizza Review - Kate & Al's Pizza (Columbus, NJ)",263433,6724,799,2022-11-29,234.0,7Mvo6SlFPh4
38,"Barstool Pizza Review - Grant Street Cafe (Dumont, NJ)",253022,7622,703,2022-11-28,242.0,v5Ix3O2HZzE
39,"Barstool Pizza Review - Lillo's Tomato Pies (Hainesport, NJ) Bonus Cheesesteak Review",444335,12376,1232,2022-11-23,546.0,-vo7pfZH65Q
40,"Barstool Pizza Review - Mateo's Restaurant (Hainesport, NJ)",235347,5536,575,2022-11-22,189.0,eHSanu2I9cA
41,"Barstool Pizza Review - Mama's Meatballs & Pizzeria (Pennsauken Township, NJ) presented by Rhoback",216434,5864,528,2022-11-21,139.0,dI3X6VPHmUE
42,"Barstool Pizza Review - Bricco Coal Fired Pizza (Haddon Township, NJ)",303502,7016,1127,2022-11-18,190.0,WOMqPvfQ96o
43,"Barstool Pizza Review - Brooklyn Original Pizzeria (Haddon Heights,NJ) presented by Omega Accounting",327681,7010,811,2022-11-17,605.0,t0-vXHs7p54
44,"Barstool Pizza Review - Benny's Pizzeria (West Chester, PA) presented by Omega Accounting Solutions",205282,5154,507,2022-11-16,163.0,DtFji9_Pnyc
45,"Barstool Pizza Review - West Chester Pizza Cafe (West Chester, PA) presented by Curve",207388,6663,670,2022-11-15,238.0,L0385yJCz8Y
46,"Barstool Pizza Review - Pizza West Chester (West Chester, PA)",282626,8088,788,2022-11-14,220.0,suAgYQci114
47,"Barstool Pizza Review - Joe Bologna's Restaurant & Pizzeria (Lexington, KY)",206538,4602,561,2022-11-11,159.0,9RTVAtP0_BY
48,"Barstool Pizza Review - Mad Mushroom Pizza (Lexington, KY)",211589,4930,512,2022-11-10,160.0,8RkYBCcIdV0
49,"Barstool Pizza Review - LexLive (Lexington, KY)",194009,5004,668,2022-11-9,167.0,Fi5Kqt_hYjM
50,"Barstool Pizza Review - Buonocore's Brick Oven Pizza (Haledon, NJ)",271872,7403,883,2022-11-8,222.0,tMG8yEyLenQ
51,"Barstool Pizza Review - Sun-Ray Pizzeria (Little Falls, NJ)",463101,10509,992,2022-11-7,431.0,d-PTGHb7ZQg
52,"Barstool Pizza Review - Lombardi's Bar & Restaurant (Cedar Grove, NJ) presented by Rhoback",290539,7045,1014,2022-11-4,364.0,OwTHuYijNVw
53,"Barstool Pizza Review - Teglia Pizza Bar (Montclair, NJ)",291255,7445,932,2022-11-3,251.0,9iCdZbXqcSQ
54,"Barstool Pizza Review - Blue Steel Pizza Company (Bloomfield, NJ) presented by Morgan & Morgan.",368392,8160,626,2022-11-2,265.0,0RAWnWX8Ak4
55,"Barstool Pizza Review - Aubree's Pizzeria & Grill (Ypsilanti, MI)",228214,5321,459,2022-11-1,173.0,V_1hZDMGkvE
56,"Barstool Pizza Review - College Pizza (State College, PA)",191318,5143,946,2022-10-31,174.0,lRN4T8HGNU0
57,"Barstool Pizza Review - Miami Slice (Miami, FL)",297571,8744,975,2022-10-28,230.0,EaqD_Rs0JnE
58,"Barstool Pizza Review - Flatbread House (Miami Beach, FL)",198617,4641,710,2022-10-27,154.0,yQRvosDnOY4
59,"Barstool Pizza Review - Red Zeppelin Pizza (Baton Rouge, LA)",219889,5533,606,2022-10-26,165.0,bjw5ipKdPRQ
60,"Barstool Pizza Review - Frank's Pizza (Houston, TX) presented by Morgan & Morgan",229717,5941,746,2022-10-25,175.0,lNpoxrxPS3k
61,"Barstool Pizza Review - The Gypsy Poet (Houston, TX)",269167,6709,548,2022-10-24,156.0,907klOZylSQ
62,"Barstool Pizza Review - La Natural (Miami, FL)",261717,5665,836,2022-10-21,157.0,oT7A6YbV2Yg
63,"Barstool Pizza Review - Slices New York (Orlando, FL)",237932,5579,861,2022-10-20,122.0,VBw7BJQcc00
64,"Barstool Pizza Review - Willie's Pizza (Juno Beach, FL)",334526,12383,1311,2022-10-19,441.0,ACs9SsBlw8E
65,"Barstool Pizza Review - L&L Pizza & Pasta (Metuchen, NJ) presented by Curve",279715,6467,893,2022-10-18,251.0,pXY_DMRrCrQ
66,"Barstool Pizza Review - Nola's Osteria & Pizza (Garwood, NJ)",279299,6579,930,2022-10-17,291.0,VIwk9AYMGEY
67,"Barstool Pizza Review - Vinnie's Pan Pizza (Millburn, NJ) presented by Curve",323940,9064,985,2022-10-14,200.0,XFs9IG4xjqc
68,"Barstool Pizza Review - Rustique Pizza (Jersey City, NJ) Bonus Joey Mo's Mac 'n' Cheese Review",349150,8556,1329,2022-10-13,436.0,UnxhjMHLg3I
69,"Barstool Pizza Review - Rutgers' Brower Commons (New Brunswick, NJ)",219598,5679,524,2022-10-12,159.0,0BPHEkcHj1I
70,"Barstool Pizza Review - Daniel's Pizzeria (New Brunswick, NJ)",309497,7534,630,2022-10-11,248.0,gg26xdDxWZU
71,"Barstool Pizza Review - Sal's Pizzeria (West New York, NJ)",383938,9555,798,2022-10-10,401.0,uQbBBuImqcA
72,"Barstool Pizza Review - San Giuseppe (Hoboken, NJ) presented by Curve",289830,6752,787,2022-10-7,324.0,-23o9-BtgGg
73,"Barstool Pizza Review - Bread & Salt (Jersey City, NJ)",564684,12109,1276,2022-10-6,432.0,37sHOaa6M7w
74,"Barstool Pizza Review - Leo's Grandevous (Hoboken, NJ)",233412,5778,413,2022-10-5,135.0,dsju6eIU6Fc
75,"Barstool Pizza Review - Five Boys (New York, NY)",238699,5615,665,2022-10-4,151.0,ZJrwS_wbqFE
76,"Barstool Pizza Review - Napoli Pizza (New York, NY) presented by Curve",235524,5553,491,2022-10-3,185.0,NAVABGH0_bo
77,"Barstool Pizza Review - Spunto (New York, NY) presented by Curve",288877,6888,800,2022-9-30,235.0,efPx5IoBGSc
78,"Barstool Pizza Review - Little Charli (New York, NY)",306919,7659,1057,2022-9-29,293.0,Dnpb8hO67Ks
79,"Barstool Pizza Review - Pin-Up Pizza (Las Vegas, NV)",206648,5696,659,2022-9-28,157.0,6sA2LJhcDnk
80,"Barstool Pizza Review - Pizza Cake (Las Vegas, NV)",246979,5783,544,2022-9-27,149.0,Zomeur-8QcQ
81,"Barstool Pizza Review - Cruze Farm (Knoxville, TN) Bonus Ice Cream & Milk Review",274503,9624,1052,2022-9-26,364.0,3GaNYX1Era4
82,"Barstool Pizza Review - Stan's Chitch's Cafe (Bound Brook, NJ)",252524,5812,1067,2022-9-23,150.0,vkzvI7qIJQE
83,"Barstool Pizza Review - Prima Pizza Kitchen (Somerville, NJ)",346636,9675,1130,2022-9-22,386.0,8gly9ZZropc
84,"Barstool Pizza Review - Jojo's Tavern (Trenton, NJ) presented by Rhoback",340818,8341,1039,2022-9-21,494.0,mzzvW6wRhZw
85,"Barstool Pizza Review - Marcello's Pizza Grill (Hamilton Square, NJ) with Sally Slices",813619,26763,1734,2022-9-20,509.0,N0hOhvGzh44
86,"Barstool Pizza Review - Marcello's Coal Fired Pizza (Bordentown, NJ)",552869,12319,1390,2022-9-19,281.0,3tTKNR63wAw
87,"Barstool Pizza Review - Mulberry Street Pizzeria (Las Vegas, NV)",219456,5289,1256,2022-9-16,180.0,vwTxCFX-voY
88,"Barstool Pizza Review - Palermo's (Bordentown, NJ)",508036,16222,2289,2022-9-15,523.0,B9Ue5zZ-F5Q
89,"Barstool Pizza Review - Leo (Brooklyn, NY)",278524,8168,1367,2022-9-14,274.0,q7KVPC7Yb9Y
90,"Barstool Pizza Review - Ace's Pizza (Brooklyn, NY)",233249,6024,544,2022-9-13,202.0,YbMdcwcWc8E
91,"Barstool Pizza Review - The Airliner (Iowa City, IA)",230567,5997,791,2022-9-12,253.0,NRQRofEbq90
92,"Barstool Pizza Review - Fini Pizza (Brooklyn, NY)",336356,8230,1071,2022-9-9,244.0,dP-ztz07EEU
93,"Barstool Pizza Review - Valentine’s Pizza (Brooklyn, NY)",224255,6704,906,2022-9-8,182.0,kxPg2oeOdi0
94,"Barstool Pizza Review - Brooklyn DOP (Brooklyn, NY)",339697,9568,1179,2022-9-7,246.0,B5aXygbJVWM
95,"Barstool Pizza Review - Front Street Pizza (Brooklyn, NY) presented by Rhoback",233019,6361,804,2022-9-5,290.0,H4ESpeM79oA
96,"Barstool Pizza Review - Andiamo Pizza (New York, NY)",210490,5359,507,2022-9-2,167.0,U4da6_3iAss
97,"Barstool Pizza Review - Michael Angelo's (Fairfield, NJ)",267658,8162,814,2022-9-1,381.0,sXkOuUtLwGY
98,"Barstool Pizza Review - Casa D’Pizza (Denville, NJ)",274335,6924,1043,2022-8-31,303.0,LHwi1DSMKAI
99,"Barstool Pizza Review - Nicky’s Firehouse (Madison, NJ)",239355,6291,731,2022-8-30,258.0,vpqpu3n60EM
100,"Barstool Pizza Review - Pomodoro Ristorante & Pizzeria (Morristown, NJ)",253033,7301,770,2022-8-29,291.0,k18lMt9EmX8
101,"Barstool Pizza Review - Suvio's Pizzeria & Ristorante (Morristown, NJ)",234999,6545,714,2022-8-26,263.0,H1roNMvigmA
102,"Barstool Pizza Review - Brooklyn Rebel (JFK Airport, NY)",199592,5008,551,2022-8-25,187.0,TSlX6XXgsKA
103,"Barstool Pizza Review - Zazas Pizzeria (Chicago, IL)",480143,13830,1740,2022-8-24,466.0,hjimo1XRoe8
104,"Barstool Pizza Review - John's Pizzeria (Chicago, IL)",211019,5426,1010,2022-8-23,242.0,fRCeVDm8Pcc
105,"Barstool Pizza Review - The StopAlong (Chicago, IL)",250921,7167,752,2022-8-22,219.0,G1wsi_YVuqM
106,"Barstool Pizza Review - Backyard Pizza (Huntington, WV)",213110,5455,1337,2022-8-19,231.0,GLaqcjXya6c
107,"Barstool Pizza Review - Dough Bros (Chicago, IL)",225494,5855,745,2022-8-18,191.0,8ZjYIKx4ft0
108,"Barstool Pizza Review - O'Scugnizzo Pizzeria (Utica, NY) Bonus Hairline Review",391962,11919,1410,2022-8-17,299.0,-2MZfsTM3-w
109,"Barstool Pizza Review - Slice (Utica, NY) presented by Curve",262198,7970,794,2022-8-16,326.0,FQSDp2TOwtQ
110,"Barstool Pizza Review - Nina's Pizza (Utica, NY)",234600,7097,840,2022-8-15,320.0,rv_MV0gOn9s
111,"Barstool Pizza Review - Twin Trees (East Syracuse, NY)",204123,4996,535,2022-8-12,173.0,BJU9jiGqtns
112,"Barstool Pizza Review - Pavone's Pizza & Eatery (East Syracuse, NY)",211907,6111,542,2022-8-11,259.0,WU1eBlXfTUk
113,"Barstool Pizza Review - Mario & Salvo's Pizzeria (Syracuse, NY)",230862,6636,515,2022-8-10,234.0,MP6qyESEnAI
114,"Barstool Pizza Review - Varsity Pizza (Syracuse, NY)",199111,5578,483,2022-8-9,198.0,k-Jp5s5ztww
115,"Barstool Pizza Review - Francesca's Pizza (Liverpool, NY)",231587,5986,785,2022-8-8,247.0,9abL71w7tc4
116,"Barstool Pizza Review - Apizza Regionale (Syracuse, NY)",227584,5746,779,2022-8-5,205.0,OIfLhsLzkBU
117,"Barstool Pizza Review - Avicolli's Italian Restaurant (Liverpool, NY)",263794,6312,811,2022-8-4,271.0,I82Tl_Cd-i0
118,"Barstool Pizza Review - Toss 'n' Fire (North Syracuse, NY)",225462,5992,584,2022-8-3,163.0,QlJ1MBK7CZo
119,"Barstool Pizza Review - Paladino's Pizza (Syracuse, NY)",249267,6652,1117,2022-8-2,216.0,ciwKLWMm3T4
120,"Barstool Pizza Review - Yard Sale Pizza (London, UK)",210387,5636,559,2022-8-1,136.0,6rCrt_hAuNc
121,"Barstool Pizza Review - Crazy Pizza (London, UK)",230439,5746,811,2022-7-28,221.0,QWSmhrSLAX4
122,"Barstool Pizza Review - Delfino Mayfair (London, UK)",221361,5787,655,2022-7-27,179.0,Hx2p-t97YvQ
123,"Barstool Pizza Review - Breadstall (London, UK)",286145,7521,840,2022-7-26,240.0,gpRQEOtpjGY
124,"Barstool Pizza Review - Bad Boy Pizza Society (London, UK)",249252,6649,732,2022-7-25,145.0,rZqXFHwRExo
125,"(Harry Kane, Eric Dier, Matt Doherty) Barstool Pizza Review - Homeslice Neal's Yard (London, UK)",269429,8661,869,2022-7-22,506.0,poUSMPTTNc0
126,"Barstool Pizza Review - Oliveto (London, UK) Bonus Mango Sorbet Review",443112,12086,1710,2022-7-21,317.0,i8wfrOEeoq4
127,"Barstool Pizza Review - Gennaro's Pizza Parlor (Saratoga Springs, NY)",224961,5675,595,2022-7-20,176.0,ceE4iefnw9c
128,"Barstool Pizza Review - Dopo Il Ponte (Bridgehampton, NY)",247248,6928,791,2022-7-19,159.0,No5pKRWMqz8
129,"Barstool Pizza Review - American Pie (Bridgehampton, NY)",233470,6245,735,2022-7-18,203.0,Y2wVCD515gU
130,"Barstool Pizza Review - The Pizza Place (Bridgehampton, NY) presented by Rhoback",218302,5324,551,2022-7-15,192.0,ZdJ414nTfiw
131,"Barstool Pizza Review - Founders Tavern (Southold, NY)",247374,5823,632,2022-7-14,191.0,7ZdjgIXrAew
132,"Barstool Pizza Review - Lenny's Pizza (Jamesport, NY)",234675,6235,725,2022-7-12,174.0,41wp31yqTS8
133,"Barstool Pizza Review - Michelangelo Pizzeria (Mattituck, NY)",240951,6990,709,2022-7-11,199.0,wLUvqIIHGeo
134,"Barstool Pizza Review - Primavera Pizza (Mattituck, NY)",197174,5313,561,2022-7-8,164.0,Wr6WKNmuCZs
135,"Barstool Pizza Review - Claudio's Pizza (Greenport, NY)",225615,6434,685,2022-7-7,161.0,Pec_q_9riAA
136,"Barstool Pizza Review - La Capricciosa Pizza (Greenport, NY)",247061,7550,1024,2022-7-6,189.0,41NFoerxaLQ
137,"One Bite You’re Ugly By The Way Pizza Review - 1943 Pizza Bar (Greenport, NY)",1188846,25656,4858,2022-7-5,243.0,ZOqhcvs8rjo
138,"Barstool Pizza Review - Shelter Island Slice (Shelter Island, NY)",215417,5448,564,2022-7-1,194.0,3ROypplLmQY
139,"Barstool Pizza Review - Alimentari Beach (Montauk, NY)",227473,5814,555,2022-6-30,173.0,5I4F8bm-S9E
140,"Barstool Pizza Review  - The Pizza Shop (Hoboken, NJ)",326828,10928,1338,2022-6-29,268.0,Df3amvdspNQ
141,"Barstool Pizza Review - Max and Leo's Pizza (Newton, MA) Bonus Buff's Pub Wing Review",253444,6696,775,2022-6-28,312.0,rBEakE1faN4
142,"Barstool Pizza Review - Stella's Pizza (Watertown, MA) presented by High Noon",275582,7570,798,2022-6-27,255.0,4r7gqOhj9wk
143,"Barstool Pizza Review - For Pizza (Medford, MA)",209013,5503,773,2022-6-24,161.0,mLZZ851jwL0
144,"Barstool Pizza Review - Angela's Coal Fired Pizza (Saugus, MA)",293893,7316,622,2022-6-23,247.0,-3ktvOil6Jo
145,"Barstool Pizza Review - The Square Deli (Everett, MA)",512795,11557,996,2022-6-22,412.0,JBM9x1XHTb0
146,"Barstool Pizza Review - Pleasant Cafe (Roslindale, MA)",257108,7500,877,2022-6-21,250.0,sEp-UqN8wEA
147,"Barstool Pizza Review - Casa Pizzeria (Ludlow, MA)",279526,7218,1005,2022-6-20,335.0,zkaGmOevO78
148,"Barstool Pizza Review - Red Rose Pizzeria (Springfield, MA)",514159,12051,1435,2022-6-17,428.0,MYsJNyYJJrM
149,"Barstool Pizza Review - Little City Pizza (Avon, CT)",232574,6278,646,2022-6-16,173.0,Fs-76FSPYUQ
150,"Barstool Pizza Review - New York Pizza Co. (Danielson, CT)",220085,6589,693,2022-6-15,165.0,Okej_VLtxZ4
151,"Barstool Pizza Review - I Love Frankie's (Worcester, MA)",376802,9268,1066,2022-6-14,319.0,y8v-byc1eto
152,"Barstool Pizza Review - Tabor Pizzeria (Morris Plains, NJ)",278754,8316,900,2022-6-13,216.0,lZFcSUZ37Go
153,"Barstool Pizza Review - Lulu Kitchen & Bar (Sag Harbor, NY)",179091,4775,689,2022-6-10,171.0,R1VbTZoq9uw
154,"Barstool Pizza Review - il Buco al Mare (Amagansett, NY)",185150,5057,428,2022-6-9,136.0,rILRLfQ2ssM
155,"Barstool Pizza Review - Augy's Restaurant & Pizza (Boca Raton, FL)",272518,7851,762,2022-6-8,279.0,x3gUi-mTAMk
156,"Barstool Pizza Review - Joseph's Classic Market (Boca Raton, FL)",158118,4382,516,2022-6-7,165.0,ZuiJ2tJmQ6Q
157,"Barstool Pizza Review - Pizza Ricca (Hollywood, FL)",219707,5653,624,2022-6-5,154.0,XVJuC-eJLro
158,"Barstool Pizza Review - Amelia's Brooklyn Pizza (Lighthouse Point, FL)",198054,5076,394,2022-6-3,144.0,9fVSgFnHcos
159,"Barstool Pizza Review - Kosta's Greek Eatery & Pizzeria (Pompano Beach, FL)",425683,10856,894,2022-6-2,451.0,TDpRFxxWdRM
160,"Barstool Pizza Review - Crust (LaGuardia Airport, NY)",189662,5201,695,2022-6-1,128.0,sGyc6dVH_qo
161,"Barstool Pizza Review - Cafe Martorano (Fort Lauderdale, FL)",191069,5926,561,2022-5-31,166.0,2kP7LujnBKU
162,"Barstool Pizza Review - Sammy's Woodfired Pizza & Grill (Las Vegas, NV)",225075,6679,743,2022-5-27,174.0,LQcihsrtBdA
163,"Barstool Pizza Review - Carmine's Pizza Kitchen (Henderson, NV)",239093,7040,689,2022-5-26,216.0,GBfqZqlpoaQ
164,"Barstool Pizza Review - Lucia Pizza Of Avenue X (Brooklyn, NY)",303485,8141,764,2022-5-25,261.0,kwx9rpslKZY
165,"Barstool Pizza Review - Dominic's II (Boca Raton, FL)",220380,6391,553,2022-5-24,206.0,9X9TxMLy3_A
166,"Barstool Pizza Review - Louie Bossi's Ristorante (Fort Lauderdale, FL)",205213,5376,515,2022-4-24,147.0,pRpvHFp_7Bw
167,"Barstool Pizza Review - Pizza Pizza (Toronto, ON) The Perfect Ending To The Toronto Series",403346,12281,2230,2022-5-19,358.0,cQtqUcGxeQ0
168,"Barstool Pizza Review - Fresca Pizza & Pasta (Toronto, ON)",381240,8843,1231,2022-5-18,421.0,T7mSx9ij_5Y
169,"Barstool Pizza Review - Carlo’s Bakery (Mississauga, ON)",345733,9112,818,2022-5-17,195.0,NLoh-NLrRPw
170,"Barstool Pizza Review - Pizza Nostra (Mississauga, ON)",529637,13834,1190,2022-5-16,417.0,sFMPJezkMrU
171,"Barstool Pizza Review - Revolver Pizza Co (Etobicoke, ON)",264692,6541,582,2022-5-13,118.0,XPCJX6OyTXY
172,"Barstool Pizza Review - SanRemo Bakery (Etobicoke, ON)",795303,17776,1629,2022-5-12,549.0,K-bfzFavVYo
173,"Barstool Pizza Review - Conzo's Pizza (Toronto, ON)",1154801,27345,1970,2022-5-11,478.0,Wjj3na4hft4
174,"Barstool Pizza Review - Superpoint (Toronto, ON)",281953,7583,580,2022-5-10,200.0,700SAablzcQ
175,"Barstool Pizza Review - Ambassador Pizza Co (Toronto, ON)",303108,7907,810,2022-5-9,310.0,_gEfD2JHAKk
176,"Barstool Pizza Review - Becca's Restaurant & Lounge (Las Vegas, NV)",214466,5505,589,2022-5-7,223.0,Yfg5QKPNLmo
177,"Barstool Pizza Review - Frank’s Pizza House (Toronto, ON)",462080,12884,1488,2022-5-6,472.0,xAs7GqGtLFE
178,"Barstool Pizza Review - Pizzeria Badiali (Toronto, ON) Bonus Kidnapping",606819,15998,1652,2022-5-5,419.0,RvXvPnvDzeQ
179,"Barstool Pizza Review - One Night Only Pizza (Toronto, ON)",425924,10272,1510,2022-5-4,419.0,8fDpOvft0Mk
180,"Barstool Pizza Review - Descendant Detroit Style Pizza (Toronto, ON)",459482,11773,838,2022-5-3,262.0,Aj9Y1N5G4NE
181,"Barstool Pizza Review - Pizza Gigi (Toronto, ON)",337784,7685,666,2022-5-2,269.0,FVT-tWo8Uok
182,"Barstool Pizza Review - Bitondo's Pizzeria (Toronto, ON)",260061,6852,825,2022-4-28,249.0,BXs_x5UnBrw
183,"Barstool Pizza Review - The Fourth Man in the Fire Pizzeria (Toronto, ON)",218390,6569,928,2022-4-27,221.0,X2KAX29n4Yw
184,"Barstool Pizza Review - Maker Pizza (Toronto, ON)",288485,6977,1151,2022-4-26,297.0,GwLmydKOux8
185,"Barstool Pizza Review - North of Brooklyn Pizzeria (Toronto, ON)",590590,14728,1698,2022-4-25,295.0,Gvj6eTHxstE
186,"Barstool Pizza Review - Matzo Pizza (Boca Raton, FL)",176023,5521,558,2022-4-22,241.0,O5rtWVRgJ6Y
187,Barstool Pizza Review - Domino's Pizza (St. Maarten),334214,9220,1044,2022-4-21,144.0,XSHPYbCyqE4
188,"Barstool Pizza Review - L'isoletta (Gustavia, St. Barthélemy)",175889,4607,541,2022-4-20,187.0,e7XTNtAB6uY
189,"Barstool Pizza Review - Siamo (Miami Springs, FL)",160827,4319,439,2022-4-19,132.0,bvMENlZjZD0
190,"Barstool Pizza Review - Roman's Pizzeria (Miami Springs, FL)",172411,5157,369,2022-4-18,199.0,W308nl46srQ
191,"Barstool Pizza Review - Pizzillo (Miami, FL)",153836,3857,309,2022-4-15,131.0,AQY-dAXSAoE
192,"Barstool Pizza Review - Star Chiguas Pizza Cubana (Hialeah, FL)",175557,4346,676,2022-4-14,138.0,pHvZRMED_iw
193,"Barstool Pizza Review - Yeti's Snowballs And Pizza (Hialeah, FL)",325924,10436,1125,2022-4-13,314.0,c64jyBLn5PU
194,"Barstool Pizza Review - Groovy's Pizza (Miami Beach, FL)",162716,4319,443,2022-4-12,145.0,1FT-lHtV4A0
195,"Barstool Pizza Review - The Boot (New Orleans, LA)",173234,5684,639,2022-4-11,176.0,LWTUWZ25YHY
196,"Barstool Pizza Review - NOLA Pizza Co (New Orleans, LA)",195402,5262,335,2022-4-8,221.0,tG-H0x8RpVk
197,"Barstool Pizza Review - Big Easy Daiquiris (New Orleans, LA)",164089,4842,484,2022-4-7,128.0,5GitzkMCQFQ
198,"Barstool Pizza Review - Zee's Pizzeria (New Orleans, LA) Bonus Crawfish Review",471710,10648,834,2022-4-6,596.0,FYudAgdhAPo
199,"Barstool Pizza Review - Pizza Delicious (New Orleans, LA)",195029,5489,573,2022-4-5,202.0,iaNFs6ki5UY
200,"Barstool Pizza Review - Mid City Pizza (New Orleans, LA) Bonus Burger Review",196644,5168,564,2022-4-4,280.0,Cf7mK3okyOU
201,"Barstool Pizza Review - A Little Bit of Philly (Virginia Gardens, FL)",172680,4624,497,2022-4-1,330.0,9zZ0ferhyus
202,"Barstool Pizza Review - Di Piazza Pizzeria (Hialeah, FL)",161297,4319,609,2022-3-31,177.0,0dKnA85ddt0
203,"Barstool Pizza Review - Domenico's Italian Restaurant (Miami Lakes, FL)",165393,3833,520,2022-3-30,117.0,wIBO8cnFLVg
204,"Barstool Pizza Review - Salvatore Pizza & Pasta (Hialeah, FL)",210210,5246,541,2022-3-29,352.0,f2So1EUfxds
205,"Barstool Pizza Review - Four Seasons Hotel (Philadelphia, PA)",167905,4191,444,2022-3-25,151.0,ujEmJDRto-k
206,"Barstool Pizza Review - 'O Munaciello (Miami, FL)",148067,3727,361,2022-3-24,151.0,xEq4mvdu6VY
